"ccode","year","rgdppc","logrgdppc","wbgdppc","wbpec","logwbgdppc","logwbpec","irst","cowpec","cinc","logcowpec","fv1","fv2","fv3","fv4","explogrgdppc","explogwbgdppc"
816,1995,1565.29,7.3558264,288.02026,303.98059,5.6630311,5.7169638,271,38420.75,0.0083814003,10.556379,7.1574235,7.2153902,5.7531748,5.7766685,7.3558264,5.6630311
816,1996,1734.8101,7.458653,337.05005,315.92728,5.8202314,5.7555122,311,41400.699,0.0085191997,10.631077,7.191823,7.24406,5.8172188,5.8283477,7.458653,5.8202314
816,1997,1780.2,7.4844809,361.25449,335.17056,5.8895826,5.8146396,314,45178.711,0.0085872998,10.718404,7.2195301,7.2599125,5.8588505,5.844667,7.4844809,5.8895826
816,1998,1795.59,7.4930887,360.6008,351.74545,5.8877716,5.8629079,306,46817.98,0.0086548002,10.754044,7.2206469,7.2430301,5.8642488,5.8218942,7.4930887,5.8877716
816,1999,1740.67,7.4620252,374.47641,356.59415,5.925529,5.8765984,308,46845.02,0.0074144001,10.754622,7.2514329,7.2720308,5.8670683,5.8251758,7.4620252,5.925529
816,2000,1829.78,7.511951,433.33371,370.16251,6.0715079,5.9139423,306,48171.641,0.0076668002,10.782546,7.3002915,7.315742,5.9130449,5.8540268,7.511951,6.0715079
816,2001,1872.52,7.5350404,448.88229,389.79068,6.1067605,5.96561,319,50771.469,0.0078673,10.83511,7.3195591,7.3185039,5.9359226,5.8488684,7.5350404,6.1067605
816,2002,1996.65,7.599226,477.10587,420.44684,6.1677384,6.0413179,409,54429.578,0.0078509003,10.904681,7.3566785,7.3349347,6.0129395,5.8932552,7.599226,6.1677384
816,2003,2116.48,7.6575098,530.86188,436.33475,6.2745018,6.0784097,544,58150.23,0.0077935001,10.970802,7.3823557,7.3470039,6.1530833,6.0149527,7.6575098,6.2745018
816,2004,2257.6399,7.7220755,606.90436,478.505,6.4083714,6.1706667,689,67632.281,0.0080260998,11.121856,7.4458179,7.3785186,6.3432093,6.1407256,7.7220755,6.4083714
816,2005,2413.49,7.7888293,699.49976,503.14709,6.5503654,6.2208824,890,67749.898,0.0081625003,11.123593,7.5252738,7.4425406,6.481112,6.2554779,7.7888293,6.5503654
816,2006,2534.8899,7.8379054,796.67157,509.83298,6.6804423,6.2340832,1869,69859.781,0.0081463,11.15426,7.5496144,7.4676127,6.5975819,6.3695641,7.8379054,6.6804423
816,2007,2866.71,7.9609203,919.20929,543.55115,6.823514,6.2981238,2024,73950.32,0.0076122,11.211163,7.592401,7.4906278,6.779151,6.5187101,7.9609203,6.823514
816,2008,3007.21,8.0087681,1164.6125,575.48163,7.0601439,6.3552074,,,,,7.6306839,,6.9722519,,8.0087681,7.0601439
816,2009,3052.5701,8.0237389,1232.3696,621.33191,7.116694,6.4318652,,,,,7.6809235,,6.9377794,,8.0237389,7.116694
816,2010,3295.6499,8.100359,1333.5835,677.67438,7.1956248,6.5186667,,,,,7.7219095,,7.0595551,,8.100359,7.1956248
816,2011,3658.79,8.2048874,1543.027,692.4411,7.3415012,6.5402231,,,,,7.7351193,,7.1826272,,8.2048874,7.3415012
816,2012,,,1755.2654,730.5719,7.4703755,6.5938277,,,,,6.7907548,,7.2295284,,6.7907548,7.4703755
816,2013,,,1908.6404,,7.5541463,,,,,,,,,,,7.5541463
816,2014,,,2052.2942,,7.6267138,,,,,,,,,,,7.6267138
816,2015,,,,,,,,,,,,,,,,
817,1954,1012.98,6.9206519,,,,,0,22,0.0032348,3.1354942,,6.666894,,8.4634094,6.9206519,8.4634094
817,1955,1037.89,6.9449449,,,,,0,26,0.003026,3.2958369,,6.6958976,,8.4561176,6.9449449,8.4561176
817,1956,1057.26,6.9634361,,,,,0,63,0.0028017,4.1588831,,6.6913953,,8.4168701,6.9634361,8.4168701
817,1957,1072.49,6.9777384,,,,,0,61,0.0028541,4.1271343,,6.7255869,,8.418313,6.9777384,8.418313
817,1958,1086.3199,6.990551,,,,,0,85,0.0028872001,4.4543471,,6.7195458,,8.4034328,6.990551,8.4034328
817,1959,1096.01,6.9994316,,,,,0,36,0.0029138001,3.6109178,,6.781333,,8.4417887,6.9994316,8.4417887
817,1960,1105.7,7.008234,,,,,0,38,0.0029324,3.6635616,,6.8741212,,8.439395,7.008234,8.439395
817,1961,1123.6899,7.0243731,,,,,0,62,0.0048897001,4.1431346,,6.8863859,,8.4629335,7.0243731,8.4629335
817,1962,1224.71,7.1104593,,,,,0,84,0.0050769001,4.4426513,,6.9260154,,8.5131578,7.1104593,8.5131578
817,1963,1220.5601,7.1070652,,,,,0,112,0.0049935002,4.7273879,,6.9469047,,8.5647306,7.1070652,8.5647306
817,1964,1238.55,7.1216965,,,,,0,99,0.003514,4.6051702,,6.9823585,,8.6555758,7.1216965,8.6555758
817,1965,1213.64,7.1013794,,,,,0,89,0.0065254001,4.4998097,,7.0162807,,8.7350178,7.1013794,8.7350178
817,1966,1188.73,7.0806408,,,,,0,35,0.0066820998,3.583519,,7.066525,,8.8160229,7.0806408,8.8160229
817,1967,1011.6,6.9192886,,,,,0,17,0.0063453,2.8903718,,7.1167941,,8.8715429,6.9192886,8.8715429
817,1968,967.31,6.8745189,,,,,0,23,0.0068128002,3.1780539,,7.1566567,,8.904912,6.8745189,8.904912
817,1969,1022.67,6.930172,,,,,0,11,0.0080591999,2.4849067,,7.23002,,9.016386,6.930172,9.016386
817,1970,1017.13,6.9247403,,,,,0,139,0.0090784999,4.9416423,,7.2430878,,9.0298033,6.9247403,9.0298033
817,1971,1043.4301,6.9502687,,,,,0,151,0.0091143996,5.0238805,,7.2945371,,9.0841465,6.9502687,9.0841465
817,1972,1109.85,7.0119801,,,,,0,145,0.0091656996,4.9836068,,7.3306551,,9.1958923,7.0119801,9.1958923
817,1973,1156.9,7.0534992,,,,,0,154,0.0090156998,5.0434251,,7.34691,,9.3986235,7.0534992,9.3986235
817,1974,1083.5601,6.9880071,,,,,0,136,0.0080249002,4.919981,,7.305172,,9.6280212,6.9880071,9.6280212
817,1975,982.53998,6.890141,,,,,0,,0.0067448998,,,,,,6.890141,
820,1957,2631.2,7.8751955,,,,,0,1877,0.0014610999,7.5379624,,8.1322575,,5.794385,7.8751955,5.794385
820,1958,2546.6799,7.842546,,,,,0,1196,0.0014766,7.0875735,,8.1554413,,5.8148665,7.842546,5.8148665
820,1959,2624.6499,7.8727026,,,,,0,473,0.0014561,6.1612072,,8.2203455,,5.8569937,7.8727026,5.8569937
820,1960,2788.6001,7.9332948,299.10892,,5.7008076,,0,2205,0.001513,7.698936,,8.2573195,,5.7870646,7.9332948,5.7008076
820,1961,2950.01,7.9895639,287.4147,,5.6609263,,0,3448,0.0017813999,8.1458397,,8.270812,,5.8120894,7.9895639,5.6609263
820,1962,3077.8201,8.0319767,292.03363,,5.6768689,,0,2811,0.0017585,7.9416513,,8.3293724,,5.8852191,8.0319767,5.6768689
820,1963,3196.6899,8.0698709,300.96683,,5.7070003,,0,2753,0.0014998,7.9208097,,8.3617458,,5.9506884,8.0698709,5.7070003
820,1964,3327.55,8.109992,312.22284,,5.7437172,,0,3002,0.0016953,8.0073671,,8.3893538,,6.0320392,8.109992,5.7437172
820,1965,3459.54,8.1488905,333.11633,,5.8084917,,0,2561,0.0012287,7.8485436,,8.4252853,,6.1139131,8.1488905,5.8084917
820,1966,3593.28,8.186821,344.64929,,5.8425274,,0,1211,0.0011645,7.1000271,,8.469224,,6.1872883,8.186821,5.8425274
820,1967,3612.3401,8.192111,347.6937,,5.8513222,,0,374,0.0011617,5.9269261,,8.5375309,,6.2646346,8.192111,5.8513222
820,1968,3766.3501,8.2338619,353.43613,,5.867703,,0,1545,0.0012248,7.3434262,,8.5349693,,6.2466698,8.2338619,5.867703
820,1969,3852.97,8.2565994,380.69839,,5.9420075,,0,3927,0.0012761001,8.2758856,,8.5472364,,6.2842188,8.2565994,5.9420075
820,1970,4077.6699,8.3132811,392.04407,,5.971374,,0,9602.8994,0.0014344,9.1699247,,8.6190357,,6.3687005,8.3132811,5.971374
820,1971,4874.4399,8.4917603,403.71161,541.25073,6.000701,6.2938828,0,10480.35,0.0015292,9.2573528,8.638031,8.67029,6.1078281,6.4228077,8.4917603,6.000701
820,1972,5212.23,8.5587635,468.09079,536.09521,6.1486621,6.2843118,0,10690.12,0.0016009,9.2771692,8.6660156,8.7041492,6.2139277,6.5318213,8.5587635,6.1486621
820,1973,5706.54,8.6493683,694.15717,520.14038,6.5426984,6.2540989,0,10105.56,0.0016252,9.2209396,8.65623,8.7247658,6.3767762,6.7398291,8.6493683,6.5426984
820,1974,5535.73,8.6189785,839.92371,575.59399,6.7333112,6.3554025,0,11032.53,0.0016719,9.3086939,8.6305027,8.6750898,6.6788712,6.9596224,8.6189785,6.7333112
820,1975,5367.9302,8.5881977,803.32477,593.12781,6.6887589,6.3854098,0,11733.55,0.0017697,9.3702927,8.6434946,8.6978331,6.7810364,7.0659685,8.5881977,6.6887589
820,1976,5816.3101,8.6684217,932.84894,629.44629,6.8382435,6.4448404,0,14093.63,0.001791,9.5535488,8.6800194,8.722044,6.8622251,7.1078057,8.6684217,6.8382435
820,1977,6097.2798,8.7155981,1084.0511,621.74011,6.9884605,6.4325223,0,13654.63,0.0018185,9.5219069,8.6867924,8.751483,6.9427409,7.2051058,8.7155981,6.9884605
820,1978,6291.8198,8.7470055,1262.7882,780.6629,7.1410775,6.6601434,0,13358.94,0.0018486,9.5000162,8.7606945,8.7747536,7.1522832,7.3103499,8.7470055,7.1410775
820,1979,6370.0698,8.759366,1599.6707,893.42383,7.377553,6.7950611,0,15175.9,0.0019708001,9.6275301,8.7810202,8.7614269,7.3648214,7.4448519,8.759366,7.377553
820,1980,6345.8901,8.7555628,1802.6251,872.87537,7.4969993,6.7717929,0,14320.63,0.0021197,9.5695267,8.7444496,8.7358646,7.5056858,7.5669312,8.7555628,7.4969993
820,1981,6434.4399,8.7694197,1795.6891,907.82306,7.493144,6.8110495,0,14492.2,0.0021639999,9.5814352,8.740941,8.7321978,7.5279479,7.5657911,8.7694197,7.493144
820,1982,6704.6499,8.8105564,1876.2336,898.65491,7.5370216,6.800899,0,14015.26,0.0021655001,9.5479736,8.7256708,8.7346869,7.48526,7.54561,8.8105564,7.5370216
820,1983,6923.7202,8.8427086,2055.511,1019.3768,7.6282797,6.9269466,0,19401.84,0.0022344999,9.8731747,8.7623739,8.7229748,7.5123734,7.49156,8.8427086,7.6282797
820,1984,7234.7002,8.8866444,2254.2893,1025.4227,7.7205901,6.9328604,0,20609.34,0.0021325999,9.933548,8.7814169,8.7410555,7.4810848,7.4956737,8.8866444,7.7205901
820,1985,6527.6299,8.7837992,2015.4503,1004.3593,7.6085978,6.9121051,0,20782.551,0.0021794001,9.9419174,8.7705622,8.7452478,7.4589944,7.4939504,8.7837992,7.6085978
820,1986,5808.2402,8.6670332,1741.062,1094.853,7.4622507,6.9983754,0,23868.711,0.0020387999,10.080365,8.77876,8.7434196,7.5725994,7.5625391,8.6670332,7.4622507
820,1987,6020.3701,8.7029037,1926.6438,1078.9862,7.5635347,6.983777,0,24391.83,0.0020002001,10.102044,8.7855511,8.7560892,7.6396136,7.6542478,8.7029037,7.5635347
820,1988,6334.9102,8.7538309,2050.4485,1099.6064,7.625814,7.0027075,0,25346.789,0.0021224001,10.140447,8.7953491,8.7663574,7.6831546,7.7022252,8.7538309,7.625814
820,1989,6636.5,8.8003397,2193.9587,1172.1147,7.6934628,7.066565,0,28917.869,0.0021887999,10.272249,8.8132715,8.7695742,7.7065148,7.6953273,8.8003397,7.6934628
820,1990,7078.52,8.8648205,2417.4165,1217.0421,7.7904549,7.1041784,1100,29509.711,0.0025055001,10.292508,8.873579,8.7789526,7.8253627,7.7720742,8.8648205,7.7904549
820,1991,7619.75,8.9384985,2626.0974,1458.5081,7.8732543,7.2851691,1130,35946.16,0.0027288001,10.489805,8.9207792,8.7852879,7.9201598,7.7998343,8.9384985,7.8732543
820,1992,7818,8.9641838,3080.063,1566.7249,8.0327053,7.3567424,1559,39151.621,0.0030904999,10.575223,8.9103804,8.7774601,7.9550838,7.8211231,8.9641838,8.0327053
820,1993,8308.75,9.0250645,3395.5259,1651.4724,8.1302137,7.4094224,1807,50067.59,0.0032062,10.821149,8.9035482,8.752162,7.940969,7.7736278,9.0250645,8.1302137
820,1994,8838.4697,9.0868692,3686.0945,1603.7318,8.2123232,7.3800883,2046,56482.75,0.0033827999,10.941709,8.8967257,8.7432146,7.9533215,7.7705116,9.0868692,8.2123232
820,1995,9550.0898,9.1643057,4286.1689,1690.8168,8.3631487,7.4329672,2450,74374.094,0.0037099,11.216876,8.9308329,8.7560291,8.0833549,7.8679137,9.1643057,8.3631487
820,1996,9893.2305,9.1996059,4743.519,1822.4818,8.4645348,7.5079546,3216,74040.773,0.0039431001,11.212384,8.9747696,8.7876749,8.1670704,7.9231944,9.1996059,8.4645348
820,1997,9658.7402,9.1756182,4593.1895,2063.5269,8.4323301,7.6321721,2962,75993.703,0.0036853,11.238419,9.0195131,8.805831,8.2438393,7.9423008,9.1756182,8.4323301
820,1998,8110.3799,9.0009003,3228.158,1913.3463,8.0796671,7.5566092,1903,79628.648,0.0032079001,11.285142,8.9882193,8.7885323,8.1823893,7.919024,9.0009003,8.0796671
820,1999,8303.3896,9.0244188,3456.4661,1896.8707,8.1480017,7.5479608,2770,77771.531,0.0035007,11.261543,9.0131578,8.8184414,8.1731501,7.9234047,9.0244188,8.1480017
820,2000,9465.5996,9.1554193,4004.5459,2113.46,8.2951851,7.6560817,3650,92030.398,0.0035902001,11.429885,9.0805416,8.8568754,8.2573338,7.9458704,9.1554193,8.2951851
820,2001,8753.0898,9.0771618,3878.7715,2153.9473,8.2632742,7.6750574,4100,96623.133,0.0039324998,11.478583,9.0912523,8.8597822,8.2625637,7.9408879,9.0771618,8.2632742
820,2002,8875.1699,9.091013,4132.6787,2183.8735,8.3266811,7.6888552,4722,107143.3,0.0038707,11.581932,9.1121683,8.8749437,8.30616,7.9837384,9.091013,8.3266811
820,2003,9207.8301,9.1278095,4431.2393,2295.6738,8.3964348,7.7387815,3960,127696.8,0.0038646001,11.757421,9.1412039,8.8829021,8.4532318,8.100462,9.1278095,8.3964348
820,2004,9452.9697,9.1540842,4924.5859,2422.3384,8.5019951,7.7924886,5698,130997.2,0.0040874998,11.782939,9.1945763,8.9191351,8.6225471,8.2319441,9.1540842,8.5019951
820,2005,10396.46,9.2492208,5564.1855,2580.5144,8.6241055,7.8557439,5296,142737.91,0.0041552,11.868773,9.2774458,8.9799967,8.7674885,8.3428726,9.2492208,8.6241055
820,2006,9994.4102,9.2097816,6194.7002,2549.6978,8.7314491,7.84373,5834,147066,0.0041703,11.898643,9.295187,9.0050983,8.870347,8.4569941,9.2097816,8.7314491
820,2007,10330.25,9.2428322,7240.7354,2742.5002,8.8874779,7.9166255,6895,160259,0.0044026999,11.984552,9.340291,9.0270233,9.0566969,8.6048212,9.2428322,8.8874779
820,2008,10266.33,9.2366247,8486.5479,2818.8635,9.0462379,7.9440889,,,,,9.370821,,9.2338076,,9.2366247,9.0462379
820,2009,10400,9.2495613,7312.0039,2637.6753,8.8972731,7.8776531,,,,,9.3836088,,9.1220884,,9.2495613,8.8972731
820,2010,10831.34,9.2901993,8802.9131,2690.5398,9.0828381,7.8974972,,,,,9.4070702,,9.2077179,,9.2901993,9.0828381
820,2011,10836.61,9.2906857,10125.882,2768.5605,9.2228498,7.9260826,,,,,9.4221191,,9.3345842,,9.2906857,9.2228498
820,2012,,,10507.793,2799.0391,9.2598724,7.9370313,,,,,8.4665909,,9.3584585,,8.4665909,9.2598724
820,2013,,,10628.01,,9.2712479,,,,,,,,,,,9.2712479
820,2014,,,10933.485,,9.2995853,,,,,,,,,,,9.2995853
820,2015,,,,,,,,,,,,,,,,
830,1965,6279.21,8.7449999,516.28955,,6.2466679,,0,11964,0.0010347,9.3897409,,9.5384693,,7.4450493,8.7449999,6.2466679
830,1966,6838.9102,8.8303833,566.53375,,6.3395367,,0,12588,0.0010355,9.4405785,,9.5523663,,7.4820733,8.8303833,6.3395367
830,1967,7723.3101,8.9519987,625.71558,,6.4388957,,0,13245,0.0011106,9.4914513,,9.5746727,,7.5037584,8.9519987,6.4388957
830,1968,8676.0801,9.068325,708.2605,,6.5628119,,0,13936,0.0011042,9.5423021,,9.623436,,7.5478973,9.068325,6.5628119
830,1969,10102.34,9.2205219,812.26166,,6.6998224,,0,14663,0.0011544999,9.5931511,,9.6688375,,7.6255383,9.2205219,6.6998224
830,1970,11553.78,9.3547678,925.28137,,6.8300977,,0,20286.75,0.0011672,9.9177723,,9.7620373,,7.7359147,9.3547678,6.8300977
830,1971,12783.04,9.4558744,1074.509,1292.2415,6.979619,7.1641335,0,26046.99,0.0012747,10.167696,9.7654791,9.8071842,7.5431967,7.7826324,9.4558744,6.979619
830,1972,13787.67,9.5315304,1370.6829,1569.4708,7.2230644,7.3584938,0,37538.789,0.0014802,10.533156,9.846839,9.8280535,7.7593851,7.8759274,9.5315304,7.2230644
830,1973,14559.51,9.5859995,1927.7584,1711.8358,7.5641131,7.4453216,0,35141.391,0.0014263,10.467163,9.8676872,9.8490372,7.9854164,8.0843792,9.5859995,7.5641131
830,1974,15501.06,9.6486635,2359.2837,1795.979,7.7661133,7.4933057,0,35334.512,0.0014109,10.472644,9.8280039,9.802453,8.258728,8.3079138,9.6486635,7.7661133
830,1975,15668.66,9.6594181,2558.6624,1640.4884,7.84724,7.4027491,0,29732.1,0.0013342,10.300016,9.8094397,9.8339987,8.2958078,8.4249115,9.6594181,7.84724
830,1976,16665.359,9.7210875,2647.5276,1693.2473,7.8813815,7.4344034,0,36284.371,0.0014614,10.49917,9.8386955,9.8576126,8.3620024,8.4660263,9.7210875,7.8813815
830,1977,17186.311,9.7518682,2882.5156,1763.2301,7.9664187,7.4749026,0,39923.512,0.0015073,10.594746,9.859292,9.8822708,8.4710312,8.5575409,9.7518682,7.9664187
830,1978,18968.4,9.8505297,3425.561,2214.6304,8.1390209,7.7028408,0,43729.641,0.0017151,10.685804,9.9332781,9.9012957,8.6807442,8.657649,9.8505297,8.1390209
830,1979,19782.66,9.892561,4077.9001,2130.8425,8.3133373,7.6642728,0,50614.27,0.001743,10.832008,9.9081964,9.8872662,8.7996292,8.7913008,9.892561,8.3133373
830,1980,18917.85,9.8478613,5003.8862,2126.0063,8.5179701,7.6620007,0,44991.27,0.0015823999,10.714246,9.877121,9.8639498,8.951828,8.9160976,9.8478613,8.5179701
830,1981,19063.439,9.8555279,5670.8198,2124.8828,8.6430893,7.6614718,0,52755.73,0.0017597,10.873446,9.8631992,9.8547478,8.9526119,8.9082594,9.8555279,8.6430893
830,1982,20669.27,9.9364033,5997.9419,1987.0618,8.699172,7.5944123,0,51966.961,0.0017389,10.858382,9.8330336,9.8565454,8.8792028,8.8872414,9.9364033,8.699172
830,1983,22662.359,10.028461,6714.4038,2195.8584,8.8120108,7.6943283,0,55335.012,0.0016884001,10.921179,9.8628979,9.8546953,8.89221,8.8451242,10.028461,8.8120108
830,1984,23854.891,10.079744,7155.4438,2455.5032,8.8756285,7.806087,0,140790.41,0.0024729001,11.855035,9.9096441,9.8399477,8.9180593,8.809516,10.079744,8.8756285
830,1985,22532.721,10.022724,6781.8179,2472.9294,8.8220005,7.8131585,0,128996.3,0.0023525001,11.767547,9.9060726,9.8477421,8.9109907,8.8121519,10.022724,8.8220005
830,1986,19115.9,9.8582754,6864.249,2630.7285,8.8340816,7.8750162,0,132066.8,0.0022781,11.791071,9.9078808,9.850234,9.0114174,8.8859673,9.8582754,8.8340816
830,1987,22080.949,10.002471,7786.6138,2757.8699,8.9601612,7.922214,0,126128.7,0.0021814001,11.745066,9.9308462,9.865447,9.1117916,8.9807529,10.002471,8.9601612
830,1988,22435.48,10.018399,9316.3887,2981.137,9.1395302,8.0000601,0,126046.6,0.0022199999,11.744415,9.9560642,9.877183,9.1871367,9.0305071,10.018399,9.1395302
830,1989,22211.74,10.008376,10711.034,2896.501,9.2790298,7.9712586,0,150325.3,0.0024802,11.920564,9.9497347,9.8787327,9.1604767,9.0215921,10.008376,9.2790298
830,1990,23879.17,10.080762,12766.192,3782.76,9.4545555,8.2382088,489,175810.2,0.0027856999,12.077166,10.070067,9.882987,9.4031286,9.0921392,10.080762,9.4545555
830,1991,24020.279,10.086654,14504.521,4167.3428,9.5822153,8.3350344,510,185942.41,0.0030052001,12.133198,10.095239,9.8946323,9.4524899,9.1263227,10.086654,9.5822153
830,1992,23675.4,10.072192,16144.328,4588.4302,9.6893244,8.4312935,482,186131.41,0.0030862,12.134213,10.0913,9.8899765,9.500741,9.1514502,10.072192,9.6893244
830,1993,22980.779,10.042414,18302.375,5487.3467,9.814786,8.6101999,520,196107.09,0.0032098,12.186421,10.117505,9.8719578,9.5547667,9.1127644,10.042414,9.814786
830,1994,22391.33,10.016429,21578.139,6460.3589,9.9794359,8.7734404,530,220036.3,0.0034252,12.301553,10.161086,9.8632154,9.6710777,9.1098948,10.016429,9.9794359
830,1995,24484.949,10.105814,24937.313,5346.6714,10.124121,8.5842295,521,206183.59,0.0034014001,12.236527,10.13183,9.8888149,9.6704235,9.2227678,10.105814,10.124121
830,1996,25028.27,10.127761,26262.285,5358.2798,10.175889,8.5863981,531,224301.3,0.0035051,12.32075,10.156708,9.9171267,9.7148285,9.2740135,10.127761,10.175889
830,1997,24566.09,10.109122,26386.617,5818.209,10.180613,8.6687479,383,224263.2,0.0035808999,12.32058,10.190494,9.9362679,9.7689962,9.2943115,10.109122,10.180613
830,1998,23582.07,10.068242,21824.086,5083.2666,9.9907694,8.5337095,499,209412.59,0.0036311001,12.252067,10.143633,9.9232998,9.6754389,9.2762756,10.068242,9.9907694
830,1999,25069.84,10.129421,21796.381,4587.52,9.9894991,8.4310951,590,173811.5,0.0032859,12.065732,10.143978,9.9593248,9.6154737,9.2880573,10.129421,9.9894991
830,2000,30885.439,10.33804,23793.037,4634.7109,10.077148,8.441329,603,158354.5,0.0030224,11.972598,10.185741,10.007586,9.6468143,9.3224134,10.33804,10.077148
830,2001,26517.17,10.185548,21576.869,5145.9009,9.9793768,8.5459557,456,158891.5,0.0029702999,11.975984,10.21887,10.012197,9.6982822,9.3194914,10.185548,9.9793768
830,2002,28375.529,10.253283,22016.713,5065.9238,9.9995575,8.5302916,460,157484.59,0.0029468001,11.96709,10.232075,10.031576,9.7259731,9.3674459,10.253283,9.9995575
830,2003,24318.99,10.099012,23574.002,6216.7524,10.0679,8.7350025,561,160149.41,0.0029052,11.983869,10.301622,10.0455,9.9566031,9.4913874,10.099012,10.0679
830,2004,27212.721,10.21144,27404.576,7370.3311,10.218465,8.9052181,610,186314.91,0.0030233001,12.135199,10.385489,10.077004,10.188814,9.6171484,10.21144,10.218465
830,2005,36910.738,10.516258,29869.633,5055.9214,10.304598,8.5283155,572,228790.7,0.0033323001,12.340568,10.353155,10.133373,10.096143,9.72264,10.516258,10.304598
830,2006,40497.191,10.608988,33578.887,5269.6641,10.421653,8.5697222,607,225884.7,0.0033467,12.327785,10.384878,10.160078,10.227839,9.8387022,10.608988,10.421653
830,2007,42779.789,10.663821,39223.531,4633.2061,10.577032,8.4410048,640,205199.09,0.0032263999,12.231741,10.377213,10.188842,10.305351,9.9948034,10.663821,10.577032
830,2008,42647.852,10.660732,39722.113,5051.5542,10.589664,8.5274515,,,,,10.423182,,10.514303,,10.660732,10.589664
830,2009,38322.148,10.553783,38576.961,4092.2627,10.56041,8.3168535,,,,,10.398237,,10.32476,,10.553783,10.56041
830,2010,44322.512,10.699248,46569.688,5004.7891,10.748705,8.5181503,,,,,10.469191,,10.508345,,10.699248,10.748705
830,2011,47872.82,10.776303,53122.25,4993.0977,10.880351,8.5158119,,,,,10.476146,,10.618518,,10.776303,10.880351
830,2012,,,54578.176,4716.0366,10.90739,8.458724,,,,,9.5028095,,10.605663,,9.5028095,10.90739
830,2013,,,55979.758,,10.932745,,,,,,,,,,,10.932745
830,2014,,,56286.801,,10.938215,,,,,,,,,,,10.938215
830,2015,,,,,,,,,,,,,,,,
835,1984,75150.078,11.227242,17439.582,7839.6538,9.7664976,8.9669495,0,2093.2539,0.0001137,7.6469526,10.823849,10.858802,9.3574495,9.268836,11.227242,9.7664976
835,1985,68700.453,11.137511,15797.482,7990.3564,9.6676054,8.9859905,0,2351.406,9.7999997e-05,7.7631941,10.82341,10.858939,9.356842,9.262207,11.137511,9.6676054
835,1986,56338.68,10.939137,10280.767,6822.686,9.2380304,8.8280087,0,2065.387,9.6900003e-05,7.6335568,10.767679,10.867187,9.3385916,9.3429871,10.939137,9.2380304
835,1987,57998.031,10.968164,11672.444,6804.9707,9.3649864,8.8254089,0,2800.9561,9.3100003e-05,7.9380732,10.777611,10.869226,9.4120827,9.421834,10.968164,9.3649864
835,1988,52689.422,10.872169,11084.315,5499.1143,9.3132868,8.6123419,0,4380.4922,0.0001111,8.3851442,10.726687,10.864136,9.3303833,9.4512272,10.872169,9.3132868
835,1989,58237.191,10.97228,11954.4,6206.6685,9.388855,8.7333794,0,4835.083,0.000143,8.48386,10.759575,10.868595,9.3846111,9.4458332,10.97228,9.388855
835,1990,60441.219,11.009427,13701.897,6721.0039,9.5252895,8.812993,0,4862.2729,8.8300003e-05,8.4894667,10.830876,10.878526,9.5261326,9.5232468,11.009427,9.5252895
835,1991,60067.41,11.003222,14002.107,7386.458,9.5469627,8.9074039,0,3695.2241,7.8600002e-05,8.2150669,10.855415,10.902589,9.5741911,9.5724573,11.003222,9.5469627
835,1992,67883.891,11.125554,15381.313,7719.687,9.6409082,8.9515295,0,3864.874,0.00015370001,8.259943,10.837832,10.896284,9.5942984,9.5955906,11.125554,9.6409082
835,1993,62936.02,11.049874,14678.071,7226,9.5941095,8.8854408,0,3638.709,0.0001238,8.1996593,10.799914,10.882494,9.5160675,9.5620203,11.049874,9.5941095
835,1994,56948.031,10.949894,14220.637,6524.8677,9.5624495,8.7833757,0,3550.7009,0.00012680001,8.1751823,10.774056,10.878998,9.4891577,9.5654993,10.949894,9.5624495
835,1995,56341.5,10.939187,16046.981,7616.708,9.6832762,8.9380999,0,3725.259,0.0001281,8.2231598,10.83482,10.900351,9.6741705,9.673233,10.939187,9.6832762
835,1996,63692.52,11.061822,16913.936,7478.7617,9.7358932,8.9198227,0,3602.2681,0.0001412,8.1895962,10.854346,10.933089,9.7075386,9.7298355,11.061822,9.7358932
835,1997,55724.16,10.928169,16779.338,7541.999,9.7279034,8.9282427,0,3733.5391,0.0001516,8.2253799,10.868781,10.950879,9.721796,9.7484989,10.928169,9.7279034
835,1998,48382.641,10.786897,12784.767,7341.2754,9.4560099,8.901268,0,3977.875,0.0001566,8.2887545,10.850204,10.932955,9.6865759,9.7244654,10.786897,9.4560099
835,1999,52071.172,10.860367,14205.773,7324.8799,9.5614042,8.8990316,0,3012.8921,0.00015199999,8.0109873,10.876822,10.972416,9.6807976,9.7404041,10.860367,9.5614042
835,2000,54388.59,10.90391,18154.834,7213.6655,9.8066921,8.8837328,0,4260.1362,0.0001487,8.3572912,10.911902,11.004162,9.6983557,9.754777,10.90391,9.8066921
835,2001,48672.121,10.792862,16616.799,6549.7397,9.7181692,8.7871809,0,4063.939,0.00014049999,8.310154,10.892377,11.010671,9.6412191,9.7541523,10.792862,9.7181692
835,2002,51984.039,10.858692,17016.943,6282.7397,9.7419643,8.7455616,0,4277.1572,0.0001453,8.3612776,10.898787,11.027795,9.6548986,9.7993784,10.858692,9.7419643
835,2003,53016.801,10.878365,18758.98,7166.0273,9.8394279,8.8771067,0,4173.2178,0.000138,8.3366823,10.949185,11.043273,9.8460321,9.9252005,10.878365,9.8394279
